subject,session,trial,serialpos,word,recalled,raw_cosine,centered_cosine,true_word_rank,true_word_percentile,top1_correct,top5_correct,top10_correct,centered_true_word_rank,centered_true_word_percentile,centered_top1_correct,centered_top5_correct,centered_top10_correct
LTP293,22,16,23,SPOUSE,1,0.8675544032977718,-0.07761345648574225,124,0.7860869565217391,0,0,0,415,0.28,0,0,0
LTP293,22,16,24,UNCLE,0,0.7902335776772926,-0.08504870067904496,543,0.05739130434782613,0,0,0,465,0.19304347826086954,0,0,0
LTP293,22,17,1,CEILING,1,0.8418523745712848,0.1344707428633809,273,0.5269565217391304,0,0,0,54,0.9078260869565218,0,0,0
LTP293,22,17,2,OINTMENT,1,0.8331325687747103,0.0021291584236731173,337,0.41565217391304343,0,0,0,272,0.528695652173913,0,0,0
LTP293,22,17,3,VICTIM,0,0.8036337094644894,-0.026025227559113254,494,0.14260869565217393,0,0,0,347,0.39826086956521745,0,0,0
LTP293,22,17,4,TORTOISE,0,0.8709105746643686,-0.09762089791480832,58,0.9008695652173913,0,0,0,484,0.16000000000000003,0,0,0
LTP293,22,17,5,CORAL,0,0.8247719814348231,-0.09762886976490892,422,0.26782608695652177,0,0,0,472,0.18086956521739128,0,0,0
LTP293,22,17,6,MATCH,0,0.839277023305809,0.009130162489635506,304,0.47304347826086957,0,0,0,255,0.5582608695652174,0,0,0
LTP293,22,17,7,DRILL,1,0.8728542562575995,0.22695011167631995,35,0.9408695652173913,0,0,0,13,0.9791304347826086,0,0,0
LTP293,22,17,8,STONE,0,0.8221354160945833,-0.05844370144720904,418,0.2747826086956522,0,0,0,406,0.29565217391304344,0,0,0
LTP293,22,17,9,DRUG,1,0.8633808143431191,0.08779090322974728,160,0.7234782608695652,0,0,0,99,0.8295652173913044,0,0,0
LTP293,22,17,10,BLACKBOARD,1,0.8257734181995742,0.00468430052980169,445,0.22782608695652173,0,0,0,268,0.5356521739130435,0,0,0
LTP293,22,17,11,FLASHLIGHT,1,0.838125865010836,0.02753839491823614,362,0.37217391304347824,0,0,0,205,0.6452173913043479,0,0,0
LTP293,22,17,12,JURY,0,0.8319287949761635,-0.015131999867458753,404,0.2991304347826087,0,0,0,306,0.4695652173913043,0,0,0
LTP293,22,17,13,TRENCH,0,0.8313751986887111,0.08489317108063255,421,0.26956521739130435,0,0,0,107,0.8156521739130435,0,0,0
LTP293,22,17,14,BOARD,1,0.7949363007113004,0.18728874054307504,525,0.08869565217391306,0,0,0,26,0.9565217391304348,0,0,0
LTP293,22,17,15,SIBLING,0,0.8501917901937303,0.012845915491381346,290,0.4973913043478261,0,0,0,257,0.5547826086956522,0,0,0
LTP293,22,17,16,CROSS,1,0.8706033824040315,0.04011693638945659,112,0.8069565217391305,0,0,0,197,0.6591304347826087,0,0,0
LTP293,22,17,17,ROBIN,0,0.8197979180694925,-0.09215239401929182,464,0.19478260869565223,0,0,0,455,0.21043478260869564,0,0,0
LTP293,22,17,18,TILE,0,0.8328356969251103,0.011353629065866302,416,0.27826086956521734,0,0,0,263,0.5443478260869565,0,0,0
